Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788457367,64,POST,/predict,458.100000,0.000000,4,7,11,15,260,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457367,64,,Aggregated,458.100000,0.000000,4,7,11,15,260,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457368,64,POST,/predict,458.100000,0.000000,4,7,11,15,260,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457368,64,,Aggregated,458.100000,0.000000,4,7,11,15,260,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457369,64,POST,/predict,458.100000,0.000000,5,8,12,15,1100,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457369,64,,Aggregated,458.100000,0.000000,5,8,12,15,1100,1200,1400,1500,1600,1600,1600,23933,0,4,138.415963627668,0.5025840000598691,2245.224041000256,92.96799398320312
1788457370,64,POST,/predict,453.900000,0.000000,5,7,11,15,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457370,64,,Aggregated,453.900000,0.000000,5,7,11,15,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457371,64,POST,/predict,453.900000,0.000000,5,7,11,15,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457371,64,,Aggregated,453.900000,0.000000,5,7,11,15,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457372,64,POST,/predict,453.900000,0.000000,5,7,11,14,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457372,64,,Aggregated,453.900000,0.000000,5,7,11,14,260,1200,1400,1500,1600,1600,1600,25604,0,4,137.52103805210047,0.5025840000598691,2245.224041000256,92.96984846117795
1788457373,64,POST,/predict,480.400000,0.000000,5,8,13,17,260,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457373,64,,Aggregated,480.400000,0.000000,5,8,13,17,260,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457374,64,POST,/predict,480.400000,0.000000,5,8,13,17,260,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457374,64,,Aggregated,480.400000,0.000000,5,8,13,17,260,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457375,64,POST,/predict,480.400000,0.000000,5,7,13,18,49,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457375,64,,Aggregated,480.400000,0.000000,5,7,13,18,49,1200,1400,1500,1800,1800,1800,26895,0,4,137.6971868377019,0.5025840000598691,2245.224041000256,92.9658300799405
1788457376,64,POST,/predict,478.200000,0.000000,5,9,16,20,450,1200,1700,2000,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457376,64,,Aggregated,478.200000,0.000000,5,9,16,20,450,1200,1700,2000,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457377,64,POST,/predict,478.200000,0.000000,5,9,16,20,450,1200,1700,2000,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457377,64,,Aggregated,478.200000,0.000000,5,9,16,20,450,1200,1700,2000,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457378,64,POST,/predict,478.200000,0.000000,6,10,18,22,450,1300,1800,2200,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457378,64,,Aggregated,478.200000,0.000000,6,10,18,22,450,1300,1800,2200,2600,2600,2600,27874,0,5,140.82689794084098,0.5025840000598691,2637.919624999995,92.9570567553993
1788457379,64,POST,/predict,432.000000,0.000000,6,11,19,24,1100,1400,1900,2100,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457379,64,,Aggregated,432.000000,0.000000,6,11,19,24,1100,1400,1900,2100,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457380,64,POST,/predict,432.000000,0.000000,6,11,19,24,1100,1400,1900,2100,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457380,64,,Aggregated,432.000000,0.000000,6,11,19,24,1100,1400,1900,2100,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457381,64,POST,/predict,432.000000,0.000000,7,15,22,30,1100,1700,2000,2300,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457381,64,,Aggregated,432.000000,0.000000,7,15,22,30,1100,1700,2000,2300,2600,2600,2600,28672,0,5,142.65201757802012,0.5025840000598691,2637.919624999995,92.955322265625
1788457382,64,POST,/predict,343.300000,0.000000,7,13,20,28,1100,1600,1900,2100,2600,2600,2600,29801,0,5,143.8611648059119,0.5025840000598691,2637.919624999995,92.95456528304419
1788457382,64,,Aggregated,343.300000,0.000000,7,13,20,28,1100,1600,1900,2100,2600,2600,2600,29801,0,5,143.8611648059119,0.5025840000598691,2637.919624999995,92.95456528304419
